xmin,ymin,x,y,xmax,ymax,x1min,y1min,x1,y1,x1max,y1max,x2min,y2min,x2,y2,x2max,y2max,output
0.97,0.95,0.97,0.95,0.97,0.95,0.95,0.82,0.96,0.82,0.98,0.82,0.95,0.81,0.95,0.81,0.96,0.81,0
0.97,0.95,0.97,0.95,0.97,0.95,0.96,0.83,0.97,0.83,0.98,0.83,0.96,0.82,0.97,0.82,0.97,0.82,0
0.97,0.95,0.97,0.95,0.97,0.95,0.93,0.81,0.95,0.81,0.98,0.81,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.93,0.81,0.95,0.81,0.98,0.81,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.93,0.81,0.95,0.81,0.98,0.81,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.93,0.81,0.95,0.81,0.98,0.81,0.95,0.81,0.95,0.81,0.96,0.81,0
0.97,0.95,0.97,0.95,0.97,0.95,0.93,0.81,0.95,0.81,0.98,0.81,0.94,0.8,0.94,0.8,0.95,0.8,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.94,0.8,0.94,0.8,0.95,0.8,0
0.97,0.95,0.97,0.95,0.97,0.95,0.91,0.8,0.94,0.8,0.98,0.8,0.93,0.79,0.94,0.79,0.94,0.79,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.9,0.8,0.94,0.8,0.98,0.8,0.93,0.79,0.94,0.79,0.94,0.79,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.89,0.18,0.89,0.18,0.89,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.9,0.16,0.9,0.16,0.91,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.89,0.27,0.9,0.27,0.9,0.27,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.9,0.21,0.91,0.21,0.91,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.88,0.79,0.93,0.79,0.98,0.79,0.93,0.78,0.93,0.78,0.94,0.78,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.86,0.74,0.87,0.74,0.88,0.74,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.89,0.18,0.89,0.18,0.89,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.9,0.16,0.9,0.16,0.91,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.88,0.15,0.89,0.15,0.89,0.15,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.89,0.27,0.9,0.27,0.9,0.27,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.87,0.28,0.88,0.28,0.88,0.28,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.9,0.21,0.91,0.21,0.91,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.86,0.78,0.92,0.78,0.98,0.78,0.88,0.22,0.88,0.22,0.88,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.86,0.74,0.87,0.74,0.88,0.74,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.89,0.18,0.89,0.18,0.89,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.9,0.16,0.9,0.16,0.91,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.88,0.15,0.89,0.15,0.89,0.15,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.86,0.14,0.87,0.14,0.88,0.14,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.85,0.13,0.85,0.13,0.86,0.13,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.89,0.27,0.9,0.27,0.9,0.27,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.87,0.28,0.88,0.28,0.88,0.28,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.85,0.29,0.86,0.29,0.87,0.29,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.9,0.21,0.91,0.21,0.91,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.88,0.22,0.88,0.22,0.88,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.85,0.22,0.85,0.22,0.86,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.88,0.72,0.88,0.72,0.89,0.72,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.88,0.73,0.89,0.73,0.89,0.73,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.84,0.77,0.91,0.77,0.98,0.77,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.89,0.18,0.89,0.18,0.89,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.9,0.16,0.9,0.16,0.91,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.88,0.15,0.89,0.15,0.89,0.15,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.86,0.14,0.87,0.14,0.88,0.14,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.85,0.13,0.85,0.13,0.86,0.13,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.89,0.27,0.9,0.27,0.9,0.27,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.87,0.28,0.88,0.28,0.88,0.28,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.85,0.29,0.86,0.29,0.87,0.29,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.84,0.3,0.84,0.3,0.85,0.3,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.82,0.31,0.83,0.31,0.84,0.31,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.9,0.21,0.91,0.21,0.91,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.88,0.22,0.88,0.22,0.88,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.85,0.22,0.85,0.22,0.86,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.88,0.72,0.88,0.72,0.89,0.72,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.78,0.73,0.88,0.73,0.98,0.73,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.89,0.18,0.89,0.18,0.89,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.9,0.16,0.9,0.16,0.91,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.88,0.15,0.89,0.15,0.89,0.15,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.86,0.14,0.87,0.14,0.88,0.14,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.85,0.13,0.85,0.13,0.86,0.13,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.89,0.27,0.9,0.27,0.9,0.27,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.87,0.28,0.88,0.28,0.88,0.28,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.85,0.29,0.86,0.29,0.87,0.29,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.84,0.3,0.84,0.3,0.85,0.3,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.82,0.31,0.83,0.31,0.84,0.31,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.9,0.21,0.91,0.21,0.91,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.88,0.22,0.88,0.22,0.88,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.85,0.22,0.85,0.22,0.86,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.88,0.72,0.88,0.72,0.89,0.72,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.88,0.73,0.89,0.73,0.89,0.73,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.8,0.73,0.89,0.73,0.98,0.73,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.86,0.74,0.87,0.74,0.88,0.74,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.89,0.18,0.89,0.18,0.89,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.9,0.16,0.9,0.16,0.91,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.88,0.15,0.89,0.15,0.89,0.15,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.86,0.14,0.87,0.14,0.88,0.14,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.85,0.13,0.85,0.13,0.86,0.13,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.89,0.27,0.9,0.27,0.9,0.27,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.87,0.28,0.88,0.28,0.88,0.28,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.85,0.29,0.86,0.29,0.87,0.29,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.84,0.3,0.84,0.3,0.85,0.3,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.82,0.31,0.83,0.31,0.84,0.31,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.9,0.21,0.91,0.21,0.91,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.88,0.22,0.88,0.22,0.88,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.85,0.22,0.85,0.22,0.86,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.88,0.72,0.88,0.72,0.89,0.72,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.88,0.73,0.89,0.73,0.89,0.73,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.89,0.75,0.9,0.75,0.9,0.75,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.82,0.76,0.9,0.76,0.98,0.76,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.86,0.74,0.87,0.74,0.88,0.74,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.89,0.18,0.89,0.18,0.89,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.9,0.16,0.9,0.16,0.91,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.88,0.15,0.89,0.15,0.89,0.15,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.86,0.14,0.87,0.14,0.88,0.14,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.85,0.13,0.85,0.13,0.86,0.13,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.89,0.27,0.9,0.27,0.9,0.27,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.87,0.28,0.88,0.28,0.88,0.28,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.85,0.29,0.86,0.29,0.87,0.29,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.84,0.3,0.84,0.3,0.85,0.3,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.9,0.21,0.91,0.21,0.91,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.88,0.22,0.88,0.22,0.88,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.85,0.22,0.85,0.22,0.86,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.88,0.72,0.88,0.72,0.89,0.72,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.88,0.73,0.89,0.73,0.89,0.73,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.89,0.75,0.9,0.75,0.9,0.75,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.9,0.76,0.9,0.76,0.91,0.76,0
0.97,0.95,0.97,0.95,0.97,0.95,0.83,0.76,0.9,0.76,0.98,0.76,0.88,0.71,0.88,0.71,0.89,0.71,0
